"Speaker","Bigram","n","log_odds"
"BOOKER","unjustly right",1,1.12820462189433
"BOOKER","unrealistic and",1,0.843378476022345
"BOOKER","until 2015",1,0.69388482160753
"BOOKER","until now",1,0.39642859170907
"BOOKER","until we",1,0.0731188530008025
"BOOKER","UNTRANSLATED On",1,1.12820462189433
"BOOKER","up against",1,0.109270010140081
"BOOKER","up for",1,0.0260832090669285
"BOOKER","up until",1,0.250058956002656
"BOOKER","up We",1,0.181759967681409
"BOOKER","uphold the",1,0.195398473802711
"BOOKER","upon their",1,0.42166602555845
"BOOKER","urgency about",1,1.12820462189433
"BOOKER","urgency And",1,1.12820462189433
"BOOKER","urgency for",1,0.843378476022345
"BOOKER","urgency right",1,1.12820462189433
"BOOKER","urgency to",1,1.12820462189433
"BOOKER","urkes ph",1,1.12820462189433
"BOOKER","us against",1,0.374990933367303
"BOOKER","us and",1,0.0335167727587565
"BOOKER","us away",1,0.601399349977894
"BOOKER","us back",1,0.195398473802711
"BOOKER","us before",1,0.601399349977894
"BOOKER","us demand",1,1.12820462189433
"BOOKER","us Democrats",1,0.537240354134368
"BOOKER","us forward",1,0.374990933367303
"BOOKER","us free",1,0.451995031021433
"BOOKER","us have",1,0.121963783487145
"BOOKER","us in",1,0.0431596454537161
"BOOKER","us no",1,0.537240354134368
"BOOKER","us now",1,0.325926101718621
"BOOKER","us on",1,0.0793090261003474
"BOOKER","us out",1,0.139348269800302
"BOOKER","us should",1,0.291062124041259
"BOOKER","us that",1,0.083806562705551
"BOOKER","us thinking",1,1.12820462189433
"BOOKER","us today",1,0.257056315349248
"BOOKER","us transparency",1,1.12820462189433
"BOOKER","us who",1,0.101641905664454
"BOOKER","use 20",1,1.12820462189433
"BOOKER","use our",1,0.178679270319401
"BOOKER","use see",1,1.12820462189433
"BOOKER","use this",1,0.291062124041259
"BOOKER","used from",1,0.69388482160753
"BOOKER","used that",1,0.281485344061399
"BOOKER","using a",1,0.313103650219254
"BOOKER","using drugs",1,0.537240354134368
"BOOKER","VA It",1,1.12820462189433
"BOOKER","vacuum that's",1,1.12820462189433
"BOOKER","Valeria come",1,1.12820462189433
"BOOKER","valuable voter",1,1.12820462189433
"BOOKER","values and",1,0.11162281192818
"BOOKER","values are",1,0.281485344061399
"BOOKER","values of",1,0.159949132410226
"BOOKER","values our",1,0.537240354134368
"BOOKER","values That's",1,0.601399349977894
"BOOKER","values We",1,0.489417902319759
"BOOKER","versions of",1,0.69388482160753
"BOOKER","very clear",1,0.0242813140036298
"BOOKER","very different",1,0.0822711517045458
"BOOKER","very menacing",1,1.12820462189433
"BOOKER","very strongly",1,0.11789711465387
"BOOKER","veterans in",1,0.374990933367303
"BOOKER","vice president",1,0.00349184178009451
"BOOKER","victims come",1,1.12820462189433
"BOOKER","victims we",1,1.12820462189433
"BOOKER","victory in",1,0.272691409339073
"BOOKER","view and",1,0.221119417078974
"BOOKER","view every",1,1.12820462189433
"BOOKER","view from",1,1.12820462189433
"BOOKER","viewer's question",1,1.12820462189433
"BOOKER","violate the",1,0.291062124041259
"BOOKER","violating the",1,0.39642859170907
"BOOKER","violence and",1,0.211681282228777
"BOOKER","violence the",1,1.12820462189433
"BOOKER","Virginia Jones",1,1.12820462189433
"BOOKER","vision that",1,0.537240354134368
"BOOKER","vision the",1,0.69388482160753
"BOOKER","visit upon",1,1.12820462189433
"BOOKER","vote in",1,0.121963783487145
"BOOKER","voter suppression",1,0.843378476022345
"BOOKER","voters and",1,0.243525152601206
"BOOKER","wage We",1,0.489417902319759
"BOOKER","wait is",1,1.12820462189433
"BOOKER","wait We",1,1.12820462189433
"BOOKER","waiting for",1,0.184962969186218
"BOOKER","waiver to",1,0.69388482160753
"BOOKER","walk and",1,0.356477778444
"BOOKER","Wall Street's",1,0.489417902319759
"BOOKER","want is",1,0.191771984250594
"BOOKER","wants to",1,-0.0291127103054105
"BOOKER","wants us",1,0.281485344061399
"BOOKER","war and",1,0.0693113058663863
"BOOKER","war in",1,0.0164926032995726
"BOOKER","War until",1,1.12820462189433
"BOOKER","was about",1,0.0845886062582528
"BOOKER","was activists",1,1.12820462189433
"BOOKER","was another",1,0.301548854152277
"BOOKER","was born",1,0.123375380258244
"BOOKER","was criminal",1,1.12820462189433
"BOOKER","was four",1,0.69388482160753
"BOOKER","was impossible",1,0.451995031021433
"BOOKER","was killed",1,0.250058956002656
"BOOKER","was mayor",1,0.231653749590958
"BOOKER","was my",1,0.153141884499838
"BOOKER","was over",1,0.250058956002656
"BOOKER","was raised",1,0.211681282228777
"BOOKER","was really",1,0.199188497331602
"BOOKER","was running",1,0.178679270319401
"BOOKER","was set",1,0.39642859170907
"BOOKER","was sobered",1,1.12820462189433
"BOOKER","was there",1,0.0948174934791169
"BOOKER","was this",1,0.291062124041259
"BOOKER","was to",1,0.0591269210841691
"BOOKER","Washington It's",1,0.42166602555845
"BOOKER","watching at",1,0.340272396736359
"BOOKER","way back",1,0.226236076495846
"BOOKER","way But",1,0.272691409339073
"BOOKER","way I'll",1,0.601399349977894
"BOOKER","way just",1,0.489417902319759
"BOOKER","way out",1,0.170094656339635
"BOOKER","way that",1,-0.000260254231218745
"BOOKER","way they",1,0.129331952507632
"BOOKER","way too",1,0.181759967681409
"BOOKER","way we're",1,0.134161748446464
"BOOKER","ways You",1,0.601399349977894
"BOOKER","we a",1,0.537240354134368
"BOOKER","we address",1,0.374990933367303
"BOOKER","we also",1,0.0298506586887344
"BOOKER","We came",1,0.291062124041259
"BOOKER","we changed",1,0.489417902319759
"BOOKER","we closed",1,1.12820462189433
"BOOKER","we count",1,0.537240354134368
"BOOKER","We created",1,0.243525152601206
"BOOKER","we demand",1,0.843378476022345
"BOOKER","We desperately",1,0.69388482160753
"BOOKER","We did",1,0.0938992365833093
"BOOKER","We didn't",1,0.0938992365833093
"BOOKER","We don't",1,-0.000260254231218745
"BOOKER","we end",1,0.211681282228777
"BOOKER","We end",1,0.537240354134368
"BOOKER","we expanded",1,0.601399349977894
"BOOKER","we find",1,0.126289192995286
"BOOKER","we forget",1,0.69388482160753
"BOOKER","We get",1,0.257056315349248
"BOOKER","we had",1,-0.0479823112187751
"BOOKER","we hear",1,0.195398473802711
"BOOKER","we I",1,0.42166602555845
"BOOKER","we legalize",1,0.69388482160753
"BOOKER","we let",1,0.199188497331602
"BOOKER","we look",1,0.120580897380289
"BOOKER","we lost",1,0.157610658577503
"BOOKER","We lost",1,0.226236076495846
"BOOKER","we passed",1,0.126289192995286
"BOOKER","we pit",1,1.12820462189433
"BOOKER","we produced",1,0.843378476022345
"BOOKER","We pulled",1,1.12820462189433
"BOOKER","we send",1,0.188297069894735
"BOOKER","We solve",1,1.12820462189433
"BOOKER","we start",1,0.120580897380289
"BOOKER","We swore",1,1.12820462189433
"BOOKER","we transformed",1,0.601399349977894
"BOOKER","we unify",1,0.843378476022345
"BOOKER","we use",1,0.151004431417966
"BOOKER","we view",1,0.537240354134368
"BOOKER","we wait",1,0.601399349977894
"BOOKER","we we",1,0.137576869904239
"BOOKER","we were",1,-0.0309878437690105
"BOOKER","We will",1,0.0104979974002841
"BOOKER","we would",1,-0.0292481666669257
"BOOKER","we wouldn't",1,0.141164833614329
"BOOKER","we're not",1,-0.0117993540977015
"BOOKER","We're now",1,0.340272396736359
"BOOKER","we're pulling",1,0.601399349977894
"BOOKER","we're really",1,0.291062124041259
"BOOKER","we're talking",1,0.0546064451780441
"BOOKER","we've got",1,-0.0672477760934406
"BOOKER","we've let",1,0.537240354134368
"BOOKER","We've seen",1,0.181759967681409
"BOOKER","we've won",1,0.537240354134368
"BOOKER","wealthiest in",1,0.69388482160753
"BOOKER","week Someone",1,1.12820462189433
"BOOKER","week the",1,0.237404439248455
"BOOKER","Well a",1,0.291062124041259
"BOOKER","Well again",1,0.226236076495846
"BOOKER","Well my",1,0.195398473802711
"BOOKER","Well that",1,0.172853565140168
"BOOKER","Well this",1,0.164854331382196
"BOOKER","were a",1,0.083806562705551
"BOOKER","were bragging",1,1.12820462189433
"BOOKER","were broken",1,0.537240354134368
"BOOKER","were frankly",1,1.12820462189433
"BOOKER","were not",1,0.0869948885880707
"BOOKER","were red",1,1.12820462189433
"BOOKER","were survivors",1,1.12820462189433
"BOOKER","were taking",1,0.39642859170907
"BOOKER","were talking",1,0.126289192995286
"BOOKER","were tapped",1,1.12820462189433
"BOOKER","were targeting",1,1.12820462189433
"BOOKER","what De",1,1.12820462189433
"BOOKER","what happened",1,0.0285693933193242
"BOOKER","what has",1,0.0948174934791169
"BOOKER","what is",1,-0.00828307900220665
"BOOKER","what King",1,0.843378476022345
"BOOKER","what life",1,0.69388482160753
"BOOKER","What meaningful",1,1.12820462189433
"BOOKER","what Secretary",1,0.264576817694452
"BOOKER","what this",1,0.065147632690936
"BOOKER","what We",1,0.257056315349248
"BOOKER","what will",1,0.100621623592847
"BOOKER","what you",1,-0.0372190134663238
"BOOKER","what's coming",1,0.69388482160753
"BOOKER","what's even",1,0.69388482160753
"BOOKER","what's going",1,0.054124192453317
"BOOKER","when a",1,0.127793810842913
"BOOKER","When I",1,0.0233993955129951
"BOOKER","When it",1,0.144942057124316
"BOOKER","When people",1,0.301548854152277
"BOOKER","when Strom",1,1.12820462189433
"BOOKER","When we",1,0.050850918260965
"BOOKER","where children",1,0.537240354134368
"BOOKER","where everyone",1,0.451995031021433
"BOOKER","where I",1,0.0388942972471107
"BOOKER","where Medicare",1,1.12820462189433
"BOOKER","where parents",1,0.489417902319759
"BOOKER","where the",1,0.00370660549385156
"BOOKER","where their",1,0.313103650219254
"BOOKER","where we",1,-0.0252191997392025
"BOOKER","where we're",1,0.127793810842913
"BOOKER","which are",1,0.0986281496304983
"BOOKER","Which is",1,0.188297069894735
"BOOKER","which means",1,0.0966945318634655
"BOOKER","which we",1,0.0447872622947883
"BOOKER","while at",1,0.42166602555845
"BOOKER","while he",1,0.243525152601206
"BOOKER","while Medicare's",1,1.12820462189433
"BOOKER","While my",1,1.12820462189433
"BOOKER","white activists",1,1.12820462189433
"BOOKER","whites and",1,0.601399349977894
"BOOKER","who challenged",1,1.12820462189433
"BOOKER","who do",1,0.115316262471908
"BOOKER","who don't",1,0.0699297987466443
"BOOKER","who Donald",1,0.489417902319759
"BOOKER","who has",1,-0.0143261683244622
"BOOKER","who is",1,-0.0205083393393096
"BOOKER","who isn't",1,0.42166602555845
"BOOKER","who no",1,0.843378476022345
"BOOKER","who pulled",1,1.12820462189433
"BOOKER","who told",1,0.340272396736359
"BOOKER","who was",1,0.0381496082107298
"BOOKER","who we're",1,0.257056315349248
"BOOKER","who were",1,0.0385208263278017
"BOOKER","who work",1,0.203155388179382
"BOOKER","who's a",1,0.211681282228777
"BOOKER","whoever is",1,0.340272396736359
"BOOKER","whole field",1,0.843378476022345
"BOOKER","whole immigration",1,0.601399349977894
"BOOKER","wholeheartedly with",1,1.12820462189433
"BOOKER","whose best",1,1.12820462189433
"BOOKER","why governments",1,1.12820462189433
"BOOKER","why Greenpeace",1,1.12820462189433
"BOOKER","why I'm",1,0.0771763098140779
"BOOKER","why INAUDIBLE",1,1.12820462189433
"BOOKER","why is",1,0.132514413827188
"BOOKER","why my",1,0.250058956002656
"BOOKER","why people",1,0.203155388179382
"BOOKER","why shooting",1,1.12820462189433
"BOOKER","why we",1,0.0194393857001476
"BOOKER","why when",1,0.374990933367303
"BOOKER","will create",1,0.146907389353231
"BOOKER","will enforce",1,0.313103650219254
"BOOKER","will find",1,0.188297069894735
"BOOKER","will First",1,0.69388482160753
"BOOKER","will get",1,0.0431596454537161
"BOOKER","will go",1,0.0526998479148013
"BOOKER","will govern",1,0.601399349977894
"BOOKER","will lose",1,0.178679270319401
"BOOKER","will perish",1,1.12820462189433
"BOOKER","will release",1,0.374990933367303
"BOOKER","will set",1,0.325926101718621
"BOOKER","will single",1,1.12820462189433
"BOOKER","will stand",1,0.137576869904239
"BOOKER","will tell",1,0.0464593052865913
"BOOKER","will we",1,0.159949132410226
"BOOKER","will work",1,0.0800364809202495
"BOOKER","will you",1,0.0338610646375928
"BOOKER","win a",1,0.195398473802711
"BOOKER","win And",1,0.250058956002656
"BOOKER","win states",1,1.12820462189433
"BOOKER","win this",1,0.102678507907442
"BOOKER","win those",1,0.843378476022345
"BOOKER","with all",1,0.0279385062267146
"BOOKER","with details",1,1.12820462189433
"BOOKER","with dictators",1,0.451995031021433
"BOOKER","with everything",1,0.250058956002656
"BOOKER","with Governor",1,0.0744420325569241
"BOOKER","with him",1,0.0388942972471107
"BOOKER","with home",1,1.12820462189433
"BOOKER","with in",1,0.226236076495846
"BOOKER","with invisible",1,1.12820462189433
"BOOKER","with licensing",1,1.12820462189433
"BOOKER","with locking",1,1.12820462189433
"BOOKER","with massive",1,0.843378476022345
"BOOKER","with Merkel",1,1.12820462189433
"BOOKER","with my",1,0.0486157088804007
"BOOKER","with problems",1,0.69388482160753
"BOOKER","with racial",1,0.601399349977894
"BOOKER","with that",1,-0.0178780018204522
"BOOKER","with when",1,0.843378476022345
"BOOKER","with which",1,0.216275933957595
"BOOKER","without vision",1,1.12820462189433
"BOOKER","without worse",1,1.12820462189433
"BOOKER","witnessed the",1,1.12820462189433
"BOOKER","woman named",1,0.374990933367303
"BOOKER","woman that",1,0.39642859170907
"BOOKER","women waiting",1,1.12820462189433
"BOOKER","won and",1,0.356477778444
"BOOKER","won't give",1,0.489417902319759
"BOOKER","won't need",1,0.69388482160753
"BOOKER","word about",1,0.301548854152277
"BOOKER","words not",1,0.69388482160753
"BOOKER","work for",1,0.0628892671822073
"BOOKER","work full",1,0.489417902319759
"BOOKER","work It's",1,0.281485344061399
"BOOKER","work towards",1,0.69388482160753
"BOOKER","work We",1,0.221119417078974
"BOOKER","worker my",1,0.843378476022345
"BOOKER","workers rights",1,0.301548854152277
"BOOKER","working for",1,0.0976540696858265
"BOOKER","working right",1,0.843378476022345
"BOOKER","working through",1,0.39642859170907
"BOOKER","working to",1,0.195398473802711
"BOOKER","works for",1,0.137576869904239
"BOOKER","world He's",1,1.12820462189433
"BOOKER","world the",1,0.221119417078974
"BOOKER","worst of",1,0.325926101718621
"BOOKER","worth and",1,0.489417902319759
"BOOKER","worth We",1,1.12820462189433
"BOOKER","worthy countries",1,1.12820462189433
"BOOKER","would do",1,-0.0131581547653298
"BOOKER","would have",1,-0.0668116855202409
"BOOKER","wouldn't even",1,0.325926101718621
"BOOKER","wounds and",1,0.843378476022345
"BOOKER","wounds hurts",1,1.12820462189433
"BOOKER","writing and",1,0.843378476022345
"BOOKER","Yeah their",1,1.12820462189433
"BOOKER","Yeah we",1,0.537240354134368
"BOOKER","year For",1,1.12820462189433
"BOOKER","years And",1,0.0869948885880707
"BOOKER","years earlier",1,0.489417902319759
"BOOKER","years have",1,0.281485344061399
"BOOKER","years later",1,0.216275933957595
"BOOKER","years of",1,0.0233993955129951
"BOOKER","years There",1,0.42166602555845
"BOOKER","yes the",1,0.451995031021433
"BOOKER","Yes UNTRANSLATED",1,0.843378476022345
"BOOKER","yesterday It's",1,0.843378476022345
"BOOKER","yesterday Science",1,1.12820462189433
"BOOKER","yesterday This",1,1.12820462189433
"BOOKER","you believe",1,0.0131765295816218
"BOOKER","you better",1,0.170094656339635
"BOOKER","you can",1,-0.0759075575453184
"BOOKER","You can't",1,0.05039729233322
"BOOKER","you claimed",1,0.69388482160753
"BOOKER","you Create",1,1.12820462189433
"BOOKER","you created",1,0.601399349977894
"BOOKER","you Dana",1,0.601399349977894
"BOOKER","you don't",1,-0.0431166709727202
"BOOKER","you Don't",1,1.12820462189433
"BOOKER","you evolved",1,1.12820462189433
"BOOKER","you First",1,0.537240354134368
"BOOKER","you got",1,0.0757941044620791
"BOOKER","You hear",1,0.601399349977894
"BOOKER","you I'll",1,0.39642859170907
"BOOKER","You invoke",1,1.12820462189433
"BOOKER","You literally",1,1.12820462189433
"BOOKER","you man",1,1.12820462189433
"BOOKER","you may",1,0.0822711517045458
"BOOKER","you Mr",1,0.0321584374394836
"BOOKER","you need",1,0.0273139336334981
"BOOKER","You need",1,0.137576869904239
"BOOKER","you Please",1,0.843378476022345
"BOOKER","You see",1,0.100621623592847
"BOOKER","you should",1,0.0522323468221107
"BOOKER","you stood",1,0.601399349977894
"BOOKER","you take",1,0.0423617592171399
"BOOKER","you there",1,0.237404439248455
"BOOKER","you to",1,-0.0392722302379058
"BOOKER","You want",1,0.0845886062582528
"BOOKER","you won't",1,0.137576869904239
"BOOKER","you'll know",1,0.489417902319759
"BOOKER","you're dipping",1,1.12820462189433
"BOOKER","you're poor",1,0.489417902319759
"BOOKER","you're rich",1,0.537240354134368
"BOOKER","you're stubborn",1,1.12820462189433
"BOOKER","you've offered",1,0.69388482160753
"BOOKER","you've talked",1,0.272691409339073
"BOOKER","your bills",1,0.69388482160753
"BOOKER","your donors",1,0.537240354134368
"BOOKER","your eyes",1,0.451995031021433
"BOOKER","your lives",1,0.451995031021433
"BOOKER","your president",1,0.184962969186218
"BOOKER","your words",1,0.237404439248455
"KAMALA HARRIS","1 trillion",1,0.147247543715906
"KAMALA HARRIS","1.4 billion",1,0.600899938692519
"KAMALA HARRIS","10 clear",1,1.12796585792963
"KAMALA HARRIS","100,000 year",1,1.12796585792963
"KAMALA HARRIS","12,000 lies",1,1.12796585792963
"KAMALA HARRIS","13 percent",1,0.420972476896209
"KAMALA HARRIS","13,500 a",1,1.12796585792963
"KAMALA HARRIS","1963 when",1,1.12796585792963
"KAMALA HARRIS","2 o'clock",1,1.12796585792963
"KAMALA HARRIS","2 trillion",1,0.143228730826409
"KAMALA HARRIS","2,700 children",1,1.12796585792963
"KAMALA HARRIS","20 I",1,1.12796585792963
